,Age,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,IncomeInvested,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,Gender_F,Gender_M,Occupation_Clerk,Occupation_Doctor,Occupation_Engineer,Occupation_Lawyer,Occupation_Nurse,Occupation_Teacher,PreferredInvestmentType_Bonds,PreferredInvestmentType_Mutual Funds,PreferredInvestmentType_Real Estate,PreferredInvestmentType_Stocks,InvestmentDuration_Long-term,InvestmentDuration_Short-term,RiskTolerance_High,RiskTolerance_Low,RiskTolerance_Medium,Cluster
543,34,332.9312019,15,247.7521489,181.0444233,221.8854885,0.176827388,1,0,1,609,33047.88744,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
544,59,888.8179122,0,440.1151304,149.4798358,349.5632005,0.500273984,1,1,1,710,102728.2452,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
545,32,273.936295,14,371.6880937,227.2865926,261.9315507,0.152422871,1,0,1,599,39354.87606,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
546,38,410.3820659,18,274.8403266,541.7791626,235.3490077,0.248518183,0,1,0,717,37415.3884,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
547,31,219.2970458,15,320.1732407,292.7343358,167.5371846,0.157392644,1,0,1,592,32220.39823,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
548,57,1013.992507,3,450.5215631,121.1379925,388.9590072,0.596408466,1,1,1,677,102895.7813,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
549,25,967.7874897,2,321.305387,234.7578177,137.366321,0.298774194,0,1,0,511,45173.53847,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2
550,27,258.6793716,16,304.4970224,174.5861232,234.3764787,0.114887732,1,1,0,558,24903.38447,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
551,25,302.9783686,13,259.0323912,96.73179142,227.6798977,0.228865471,1,1,1,561,23687.75451,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
552,38,1055.047997,3,321.3252011,174.1829527,251.6284413,0.515617857,1,1,1,532,36268.39198,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
553,29,259.5070201,14,223.3343895,526.9232804,131.0140962,0.18980647,0,0,0,815,41821.70844,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
554,29,295.6269185,10,287.6584467,526.6626281,185.2848473,0.181285154,0,1,1,661,33955.68958,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
555,55,1063.544587,3,543.245311,238.8177991,462.06556,0.45404161,1,1,0,671,94249.87305,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
556,31,962.4690646,5,410.9183704,270.3386572,217.076921,0.415896115,1,1,1,617,45838.03981,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
557,52,985.544472,7,499.7401502,256.338501,438.482516,0.536701017,1,1,1,719,102243.4457,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
558,29,351.4590657,16,440.6202366,183.8829723,204.6438933,0.194962909,1,1,1,552,33856.32056,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
559,65,1071.958706,8,462.0976062,194.2542121,382.8938886,0.579759557,1,1,1,679,103688.3672,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
560,61,1003.520045,4,425.2829045,183.9569575,335.8384694,0.453656257,0,1,1,709,91845.33125,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
561,27,499.0153943,14,255.1763581,251.5433433,247.8470747,0.22236611,1,0,0,634,38516.86162,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2
562,58,977.8120585,5,425.204874,197.3071339,421.8187539,0.555119097,1,1,1,615,102660.6112,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
563,27,373.7175859,14,317.8189826,344.5616118,245.7651473,0.204330534,0,0,0,796,44518.10457,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
564,34,247.3552611,11,233.7297034,506.4609371,207.0452243,0.165901098,0,1,0,806,34896.71188,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
565,28,274.862657,11,276.3186124,228.4204414,291.7059598,0.165118332,1,1,0,628,31332.93261,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
566,29,1049.578552,4,241.2534337,168.1343131,189.0300117,0.432660275,1,0,0,598,41442.15014,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2
567,56,946.9021393,2,569.6466969,355.3057883,401.9171073,0.519726827,1,1,1,716,100710.8333,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
568,61,971.960867,4,466.6495779,127.8777,310.6356842,0.495171464,1,1,1,741,105928.1604,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
569,27,251.6881913,12,301.8450128,231.5391083,139.1908102,0.183853,1,0,0,666,32045.61181,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
570,24,370.1984065,17,213.0454039,276.7470595,181.4714741,0.270657215,1,1,1,645,28318.62181,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
571,34,267.0887431,15,272.2531126,544.3531547,219.8703447,0.097763667,0,0,0,779,33200.53419,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
572,41,1003.982243,3,367.1549821,230.4295971,240.9601961,0.500656279,1,1,0,582,32638.4949,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
573,24,431.2383077,16,257.26258,208.6250847,199.6672056,0.249940908,1,0,1,593,33499.58847,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
574,33,1028.521953,3,307.0589366,210.4374897,162.6184532,0.403354795,0,0,1,468,43403.14821,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
575,32,1020.078875,1,287.9443852,113.862702,231.3278633,0.450802941,1,0,1,630,41456.07637,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
576,23,332.1626458,15,436.5235162,216.7811604,144.7427698,0.171687559,1,0,1,693,32967.84357,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
577,24,306.4101693,13,343.4416823,304.1598092,141.8142863,0.235276059,0,0,1,729,33290.91842,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
578,25,289.8695989,15,303.5203556,94.26778397,266.1728356,0.143011244,1,1,1,662,35986.02036,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
579,27,301.2818494,13,408.334779,291.6841156,184.3025875,0.189937956,1,1,1,656,28142.81172,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
580,33,328.081209,17,320.1723054,451.0171298,205.35192,0.313793562,0,0,0,739,42668.10771,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
581,67,1062.541969,4,438.5013295,152.9946872,444.4309762,0.529290522,1,1,1,715,91687.29795,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
582,31,306.5544726,15,356.2229368,157.9964629,186.1797239,0.349499857,1,0,1,623,22085.01208,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
583,61,1030.665994,6,470.8982609,223.3642371,438.8990882,0.456181936,1,1,1,739,98088.3734,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
584,29,269.7066367,14,339.268016,525.1665139,242.0837938,0.177749636,0,1,0,744,35914.55702,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
585,22,343.124113,12,363.5833722,194.6425401,169.14708,0.141400533,1,0,1,535,22587.54202,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
586,30,968.1782221,5,333.4411545,148.6790695,126.6939206,0.404113923,1,1,1,531,33993.00553,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
587,62,1062.829967,6,538.1746098,119.8926083,431.7359708,0.478093069,1,1,1,752,107960.8311,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
588,40,306.553918,13,246.399486,184.9860295,266.8470685,0.148045124,0,0,1,701,31810.21612,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
589,68,1012.275569,5,492.3251485,166.6265318,416.9567336,0.542335856,1,1,1,660,102183.1123,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
590,30,406.9383617,14,319.8737725,229.8359515,168.081057,0.235696935,0,1,1,655,28643.92404,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
591,28,333.6317814,16,322.308451,161.6792633,227.3603512,0.194970467,1,1,1,602,29298.0668,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
592,61,1006.703317,5,448.5203072,275.1017631,455.0624884,0.483958441,1,1,0,712,95283.28683,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
593,20,290.4418284,13,267.253209,176.3671389,219.9182275,0.152822768,1,0,1,597,26805.04318,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
594,36,409.9758869,12,316.7489923,459.1778484,274.6749561,0.186050759,0,0,0,845,30570.62221,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
595,59,1068.267393,6,531.0807366,142.4222655,362.2627145,0.547794976,0,1,1,560,98097.08351,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
596,62,999.6860913,1,500.5743857,229.4262093,387.8369931,0.562086145,1,1,1,681,100058.175,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
597,46,242.2604355,15,310.6391456,487.9576504,236.5118464,0.12961048,1,0,1,738,36422.46298,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2
598,42,1054.011574,5,269.8926969,159.2766939,160.7359674,0.418134993,0,1,1,603,40131.22322,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
599,53,1051.362234,4,580.7972363,124.3587701,431.4674373,0.612754829,1,1,1,750,102371.9892,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
600,39,247.4355996,19,323.4378188,393.3038306,283.4721425,0.199876884,0,1,0,792,36976.86033,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
601,35,975.8916664,4,267.3997768,133.5414635,239.0119965,0.371812574,1,1,0,425,40899.45396,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
602,42,171.5865239,15,282.1119959,554.27369,136.7798347,0.253537738,0,0,0,731,37861.37723,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
603,38,295.2476527,14,315.630408,491.9323843,137.5370085,0.148331622,0,0,0,707,47847.22583,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
604,58,1021.489106,1,533.2351543,186.3811915,403.908367,0.431166236,0,1,1,595,106423.0837,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
605,34,382.6026398,15,366.0443908,441.8628654,159.7827837,0.210531489,0,0,0,744,40129.70795,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2
606,24,303.3930912,16,209.2415325,523.7829621,219.1640389,0.226918605,0,0,0,776,35691.22234,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
607,43,1091.302172,5,390.2609936,209.6491435,210.0554276,0.391293549,1,0,1,535,37973.05592,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
608,35,285.2249489,15,287.0498904,451.6015064,145.7828613,0.226662916,0,1,0,758,47214.80176,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2
609,53,1082.149238,3,588.3982639,259.0205931,353.0027549,0.504446204,1,0,1,691,104582.4723,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
610,57,1073.067213,3,528.8745616,256.303425,448.4033621,0.542387048,1,1,1,647,94473.79113,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
611,25,379.2815908,18,323.7670167,238.8360638,277.2300145,0.159173707,1,1,1,631,22173.64476,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
612,23,999.8799423,3,369.7684827,250.8037638,220.9328007,0.357110361,0,1,1,512,39442.08458,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2
613,36,958.6135504,5,290.7036107,60.14194663,172.741373,0.314555075,0,0,1,549,51560.08645,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
614,41,290.7246291,13,325.4559128,491.6912156,199.4863132,0.152708481,0,0,0,780,36411.02428,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
615,21,272.6323105,14,304.1626287,118.754015,222.2417151,0.167244018,1,1,0,559,34610.0686,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
616,60,977.5591433,6,601.9257591,131.7087312,431.5958451,0.472090278,1,1,1,748,101271.5449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
617,75,1038.974854,7,558.2645905,170.4415195,403.6283065,0.547991325,1,1,0,665,96950.78834,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
618,36,1029.999027,4,287.26935,196.6791266,211.369064,0.311535662,1,0,1,566,45142.05524,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
619,35,980.1544213,1,302.5247388,253.8625297,188.731809,0.42622889,0,0,0,529,37359.2365,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
620,66,1025.445773,3,531.7400543,244.3519644,444.4533185,0.576983804,1,1,1,718,99020.91264,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
621,29,324.7919519,11,281.8847288,191.0272766,207.6727689,0.13126639,1,1,1,636,27587.73832,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
622,35,359.8201975,13,343.2789391,185.8907392,209.2909678,0.193025879,1,1,1,615,41818.99737,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
623,29,311.4677353,15,332.6732909,487.6586736,176.9571658,0.204693347,0,0,0,860,44933.50137,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
624,61,981.0824301,3,509.6204267,137.6412422,424.4619611,0.457883245,0,1,0,692,102650.0588,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
625,43,963.1776826,1,300.4515015,134.868555,257.02379,0.416097294,0,0,1,497,40089.41419,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
626,24,338.2152581,15,231.3874327,97.59337671,133.8808074,0.131154918,1,1,1,472,29281.48612,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
627,40,1066.519613,5,365.3586067,238.8917538,254.049939,0.514900958,1,1,1,611,31288.9253,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
628,39,1080.71547,6,332.5692968,225.4701626,119.987721,0.391688687,0,1,0,524,50558.13007,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
629,34,259.2464378,14,262.5705611,523.2085869,137.825002,0.210190686,0,1,1,774,41862.64174,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
630,27,369.4758201,11,342.1862985,507.0317228,207.9971519,0.202665004,1,1,0,820,42622.6792,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
631,64,1011.786887,4,452.8334072,202.649972,467.4619342,0.554679545,1,1,1,732,106340.4224,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
632,34,1033.662952,3,405.7904915,253.3767202,148.7603991,0.454319809,0,0,1,586,35029.30845,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
633,39,379.9581185,14,340.095746,522.4401388,153.6771499,0.20721152,0,0,0,715,42917.21008,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2
634,34,275.7121292,18,336.591986,233.2151338,196.8280135,0.229528207,1,1,1,643,30182.45174,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
635,37,232.266278,13,277.2676877,261.0416681,221.4885967,0.14931094,1,1,1,570,33962.85674,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
636,36,259.0820731,22,257.4119152,499.9506186,171.4037565,0.192264569,0,1,0,715,38536.57293,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2
637,28,223.541723,12,342.6340493,245.7632904,228.1202339,0.081731506,1,1,0,576,24706.63201,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
638,31,966.528663,5,299.8007495,86.69812635,201.0504953,0.290659853,1,0,1,549,43273.80214,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2
639,31,360.266173,16,276.2327346,252.999834,202.0022079,0.140445698,1,1,1,629,29639.6351,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
640,36,309.7533856,18,348.8228545,425.0812791,319.0608778,0.20065497,0,1,1,812,39879.44782,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2
641,31,389.0425986,15,274.4844668,250.5464378,202.3050889,0.196059416,1,0,1,634,29825.72047,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
642,20,258.7228627,12,288.3027802,109.2498974,230.2786791,0.145173345,1,1,1,615,25683.61248,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
643,39,1009.918487,6,373.9109601,191.7806406,176.4267805,0.413179233,0,1,1,551,44038.18041,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
644,34,171.5084885,12,256.0833146,454.1487477,177.5314702,0.175293082,1,1,0,820,37660.23326,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
645,34,359.7784138,14,259.344255,204.492068,164.2688399,0.173372265,1,1,1,580,30587.99166,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
646,28,281.1974893,14,334.9575313,267.7941423,151.7653206,0.143475379,1,0,1,567,23418.70331,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
647,24,257.0996223,16,353.7606993,200.2139628,76.33044114,0.184038886,1,1,1,534,30449.71183,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
648,34,435.982361,10,197.8637434,436.8024214,180.5983055,0.192381115,0,0,0,747,42095.98861,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2
649,43,915.5442207,8,248.0163862,173.8596625,141.3572143,0.374539821,0,1,1,572,44354.37139,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
650,34,283.9362535,16,396.7603169,564.6140849,235.1371629,0.227676468,1,0,0,782,47417.9923,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
651,68,1026.86102,5,531.5747,88.38231006,449.2973575,0.535139289,1,1,1,664,102133.6643,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
652,38,908.933096,3,268.8401387,168.9818757,233.2111968,0.43579526,1,0,1,478,54781.29822,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
653,55,1034.640924,9,425.0680364,115.2609519,360.0850565,0.493398494,0,1,1,725,94031.15798,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
654,58,1005.634644,6,469.9551473,218.4949605,307.6316245,0.436127956,1,1,1,660,101873.4813,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
655,46,257.2634506,15,301.0096931,554.3286015,240.1442669,0.186097821,0,1,0,662,36432.91398,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2
656,64,959.5037103,5,541.7254803,302.9096858,385.3689054,0.56555607,1,1,1,679,98224.4325,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
657,37,423.0055743,14,259.8195687,183.8542661,166.2576341,0.20550365,0,0,0,586,38641.15314,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
658,28,279.5403629,13,266.0464273,138.9057398,211.7608365,0.15264706,1,1,1,608,23534.43677,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
659,24,195.4403806,14,300.7708988,502.7530966,146.0063469,0.280351373,0,1,0,694,38944.57682,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2
660,35,1080.073933,5,325.7453343,216.1053881,223.0503546,0.444971208,1,0,1,583,47380.46436,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
661,37,928.875047,5,312.9327748,197.0825616,218.6424354,0.470596151,0,0,1,455,39367.07522,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
662,55,951.938652,7,544.118077,269.1949306,386.0532676,0.403542641,0,1,0,699,96045.58981,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
663,36,1075.212774,5,263.6721077,191.1838779,178.5555582,0.412958081,0,0,1,467,44866.15678,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
664,34,284.5211633,15,332.1806447,126.002936,178.977422,0.19798011,1,1,1,686,19062.82282,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
665,44,342.9498417,19,308.9269976,539.65602,151.3131625,0.173028991,1,0,0,737,38139.42835,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
666,30,259.6019521,17,376.1745159,441.5683075,197.5719422,0.288124223,0,0,0,788,32670.63626,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
667,31,965.7410809,3,280.8108187,121.9418667,242.296991,0.539409386,1,0,0,580,33933.43075,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
668,32,272.94714,14,263.3694057,236.9016476,233.2981128,0.197481824,1,0,1,602,24878.66101,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
669,30,381.6338423,13,394.9984378,172.388249,240.6057107,0.181325224,1,0,1,635,31735.86892,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
670,30,225.2222244,15,414.734436,170.3169073,119.9599419,0.140222572,1,1,1,615,32980.3666,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
671,63,965.191672,3,426.7682631,247.0850268,446.8241074,0.461268611,0,1,0,741,98862.10983,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
672,28,204.0655442,14,295.5009918,154.8270609,218.606414,0.238026034,0,1,0,546,31202.29908,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
673,56,1061.060088,6,491.15006,197.7026973,348.6629056,0.57178286,1,1,1,750,104285.8732,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
674,61,1008.066961,0,480.7418001,174.1853725,375.7296137,0.515282242,1,1,1,678,100349.1545,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
675,35,352.8161353,14,290.2967206,561.8888651,272.3420284,0.220950115,0,0,1,679,38361.8286,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
676,29,984.1005428,5,339.5514587,162.6883422,173.829193,0.433398156,0,0,1,533,47772.9065,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
677,72,993.45634,5,487.3210003,210.8085128,492.6991599,0.543475726,1,1,1,685,106669.1781,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
678,56,1026.978812,4,527.6632018,159.984708,462.9941718,0.552174926,0,0,1,731,95275.99093,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
679,30,959.8210019,5,256.5992721,224.5590217,194.9917648,0.358896365,0,0,0,576,34738.94183,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
680,40,992.3814038,5,291.5015078,235.5394817,279.1942324,0.390481227,0,1,1,503,37001.79954,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
681,42,1028.43731,4,304.3178301,304.6616635,236.7893297,0.327953066,0,1,1,659,44431.05375,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
682,22,1046.690437,7,197.6083591,228.8575518,111.2136569,0.361756682,0,1,1,628,41220.87548,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2
683,41,1025.574666,5,336.4574754,217.6834022,225.8101549,0.421446114,1,0,1,605,39441.45993,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
684,57,928.3767146,5,446.8281727,187.6802873,368.7121184,0.523787819,1,0,1,790,95349.22139,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
685,31,299.1343345,17,321.7852292,329.0357759,212.2623281,0.148906095,1,0,1,634,31987.77498,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
686,32,1055.76295,5,272.7307163,231.6726891,285.9806059,0.41079607,1,1,1,496,47251.57338,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
687,25,279.4732353,15,357.4665554,286.3511674,233.8315351,0.152714884,1,1,1,579,27777.18398,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
688,34,385.9004553,15,239.0736676,239.8210019,225.9499639,0.290229274,1,0,1,581,26012.64648,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
689,27,343.0793153,17,295.7441624,139.8482951,111.6709171,0.271121731,0,1,1,643,31375.94265,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
690,34,246.12312,14,264.3273123,430.4110373,262.7359402,0.149597467,1,1,0,780,42528.89238,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
691,42,312.8569015,14,293.0959764,519.8703886,162.0204695,0.151378319,0,0,0,775,42331.17141,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2
692,24,252.4243395,14,275.0166297,245.2297902,154.2016751,0.190593986,1,1,1,612,24997.79562,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
693,66,978.204775,7,570.781785,154.2075423,358.5323516,0.505717146,1,0,1,707,96837.76532,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
694,29,258.9895196,14,322.942187,157.8013483,216.8689276,0.219370948,1,1,0,590,22009.62561,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
695,25,996.9777654,7,247.6913335,213.771193,174.2381009,0.261234822,1,1,0,516,36567.01073,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2
696,24,288.0826469,11,405.1200071,493.6628205,232.2532756,0.173686591,1,0,1,809,48351.15122,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
697,34,967.6679672,4,310.8053394,186.9610624,134.1297753,0.395131983,0,0,1,488,37151.54502,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2
698,54,949.1183964,8,559.297418,241.4278565,260.5147006,0.525219869,1,1,1,723,102988.816,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
699,44,941.7316746,5,417.0857872,150.8158876,158.9083217,0.401516473,0,0,1,607,35184.30946,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
700,37,876.1804334,6,309.5501981,199.2364651,234.4197988,0.39161412,0,0,1,527,39904.53365,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2
701,30,996.4488729,4,293.786859,127.6970991,271.53437,0.404855414,0,0,0,534,36573.79942,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
702,25,299.1648758,14,239.6278045,163.2927408,212.651612,0.289805125,1,0,1,631,30355.50134,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
