,Age,Gender,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,PreferredInvestmentType_Bonds,PreferredInvestmentType_Mutual Funds,PreferredInvestmentType_Real Estate,PreferredInvestmentType_Stocks,Invest_class
1134,57,1,0.447373574,0,1.0,1,1,1,722,115581.1967,0,0,0,1,0
1135,31,1,0.237652025,1,0.0,0,1,0,536,29691.82494,1,0,0,0,2
1136,33,0,0.178306801,1,0.0,1,0,1,561,26232.66329,1,0,0,0,2
1137,20,1,0.252854875,1,0.0,1,0,0,586,23187.46401,1,0,0,0,2
1138,58,0,0.556570433,1,0.5,0,1,1,656,95175.40743,0,0,1,0,0
1139,58,0,0.512844601,1,0.5,1,1,1,635,95541.95631,0,0,0,1,0
1140,57,0,0.542627518,1,0.5,1,1,1,630,99286.39112,0,0,0,1,0
1141,40,0,0.392745469,1,0.0,1,0,1,502,41344.00716,0,1,0,0,1
1142,35,0,0.333866308,1,1.0,1,1,0,583,44938.1827,0,1,0,0,1
1143,73,0,0.540110132,0,0.5,1,1,1,647,103696.2327,0,0,0,1,0
1144,36,0,0.223905835,0,1.0,0,0,1,717,37200.30802,0,0,1,0,1
1145,33,0,0.206506503,0,1.0,0,0,0,745,41446.73301,0,0,1,0,1
1146,66,0,0.499706026,1,0.5,0,0,1,665,98424.07023,0,0,0,1,0
1147,70,0,0.511546052,0,1.0,1,1,1,559,93855.59602,0,0,0,1,0
1148,32,0,0.237139648,0,0.0,1,0,0,785,41856.04297,0,0,1,0,1
1149,52,0,0.479470307,1,1.0,0,1,1,756,102755.5291,0,0,1,0,0
1150,25,0,0.403428044,0,0.0,1,0,1,618,37190.64165,0,1,0,0,1
1151,37,1,0.362063967,1,0.0,0,0,1,618,38139.4417,0,1,0,0,1
1152,29,1,0.374481969,1,1.0,1,1,1,551,40446.11316,0,1,0,0,1
1153,61,1,0.534061393,0,0.5,1,1,1,682,92998.38452,0,0,0,1,0
1154,70,0,0.507762508,1,0.5,1,0,0,748,104185.1827,0,0,0,1,0
1155,34,0,0.204283229,1,1.0,0,1,0,639,35801.95542,0,1,0,0,2
1156,34,0,0.414890981,1,1.0,1,0,1,510,33864.7562,0,1,0,0,2
1157,38,0,0.377087207,1,0.5,1,1,1,539,41673.60045,1,0,0,0,1
1158,62,1,0.603569712,1,1.0,1,1,1,707,95803.17987,0,0,1,0,0
1159,61,1,0.574973193,1,0.0,1,1,1,700,106149.5802,0,0,0,1,0
1160,62,0,0.450646941,1,0.5,1,1,1,571,102037.9437,0,0,0,1,0
1161,35,0,0.433812821,1,0.0,1,1,1,570,48254.22756,0,1,0,0,1
1162,67,0,0.458653334,0,0.5,1,0,1,780,98692.16329,0,0,0,1,0
1163,23,1,0.183347704,1,0.0,0,1,1,561,32343.79908,0,1,0,0,2
1164,31,0,0.209995979,0,0.0,1,1,1,617,24961.28246,1,0,0,0,2
1165,30,1,0.140850733,0,1.0,1,0,0,766,37394.67364,0,0,1,0,1
1166,34,1,0.25450927,1,1.0,1,0,0,560,22600.84343,1,0,0,0,2
1167,30,1,0.172313557,1,0.0,1,0,1,556,25911.7428,0,1,0,0,2
1168,62,1,0.51461432,1,1.0,1,1,0,662,102720.6773,0,0,1,0,0
1169,61,1,0.539897357,1,0.5,1,1,0,684,99799.41676,0,0,0,1,0
1170,57,1,0.461558925,1,0.5,1,1,1,708,88339.24064,0,0,1,0,0
1171,26,0,0.216464997,0,0.5,0,0,0,706,34283.19892,0,0,1,0,2
1172,40,0,0.378075143,1,0.0,1,0,1,553,47464.81249,1,0,0,0,1
1173,29,1,0.126828421,0,0.0,0,1,0,697,43168.85845,0,0,1,0,1
1174,34,1,0.346268177,1,1.0,1,0,1,473,37725.22408,0,1,0,0,1
1175,63,0,0.420051325,1,0.5,0,1,1,698,97685.31667,0,0,0,1,0
1176,63,0,0.540224003,1,0.5,0,1,1,876,95996.83949,0,0,1,0,0
1177,37,1,0.361014196,0,0.5,1,0,1,450,44758.36114,0,1,0,0,1
1178,37,0,0.252119227,0,1.0,1,1,0,699,47511.94237,0,0,0,1,1
1179,51,0,0.493405926,1,0.0,0,0,1,750,82930.97247,0,0,1,0,0
1180,43,1,0.223818295,0,1.0,0,0,0,731,41488.00557,0,0,0,1,1
1181,29,0,0.372685861,1,0.0,0,0,1,523,35311.30582,0,1,0,0,2
1182,36,1,0.164029971,1,0.0,1,1,0,628,25463.44193,0,1,0,0,2
1183,34,0,0.24737932,1,1.0,1,0,0,717,37492.4162,0,0,1,0,1
1184,16,0,0.265716022,1,0.0,1,1,1,658,27252.76555,1,0,0,0,2
1185,65,0,0.531287054,1,0.5,1,1,0,663,99485.58282,0,0,1,0,0
1186,38,0,0.157159904,1,1.0,1,1,1,610,25610.4479,1,0,0,0,2
1187,35,0,0.189939618,0,1.0,0,0,0,742,36530.5858,0,0,1,0,1
1188,30,1,0.150076161,1,1.0,0,1,0,811,45689.75194,0,0,1,0,1
1189,25,1,0.193927695,1,0.0,1,1,1,568,28726.76722,1,0,0,0,2
1190,34,1,0.290725412,1,0.0,0,1,1,631,39694.02589,1,0,0,0,1
1191,53,1,0.443584671,0,0.5,0,1,1,691,108542.1145,0,0,0,1,0
1192,40,0,0.299106628,1,0.0,1,1,0,482,36481.29554,1,0,0,0,1
1193,33,0,0.201414489,0,1.0,0,1,0,763,45549.51221,0,0,1,0,1
1194,28,1,0.384136109,1,0.0,1,0,1,590,28513.28872,0,1,0,0,2
1195,37,0,0.2777894,0,0.5,0,1,0,710,43538.59029,0,0,0,1,1
1196,34,0,0.262796226,1,0.5,1,0,1,709,29404.66485,0,1,0,0,2
1197,38,0,0.370673965,1,0.0,0,0,1,436,47972.43734,1,0,0,0,1
1198,60,0,0.478585187,1,1.0,1,0,0,725,97322.89519,0,0,1,0,0
1199,34,0,0.346012265,1,0.0,1,0,1,516,36404.16304,0,1,0,0,1
1200,28,0,0.199497329,1,0.0,1,1,1,589,34627.78366,0,1,0,0,2
1201,28,0,0.202799836,0,0.0,1,1,1,662,37015.18207,0,1,0,0,1
1202,28,0,0.387545013,1,0.0,0,1,1,570,29282.70576,1,0,0,0,2
1203,36,0,0.3846303,1,0.5,1,0,1,563,35462.73314,0,1,0,0,2
1204,30,1,0.213751624,1,0.0,1,1,1,576,17984.5538,1,0,0,0,2
1205,27,0,0.237194714,1,0.0,1,1,1,687,28370.34843,0,1,0,0,2
1206,36,0,0.175964154,0,1.0,1,1,0,793,42061.22682,0,0,0,1,1
1207,56,0,0.428405295,1,0.5,1,0,0,777,93461.74857,0,0,0,1,0
1208,24,1,0.120389196,1,0.0,1,1,1,602,36678.62133,1,0,0,0,1
1209,30,0,0.501434433,1,0.0,1,1,1,592,37753.33239,0,1,0,0,1
1210,37,0,0.385604727,1,0.5,1,1,1,604,38865.77981,1,0,0,0,1
1211,30,1,0.166322571,1,0.0,0,1,1,558,33941.41657,1,0,0,0,2
1212,27,0,0.170790268,0,0.5,1,1,0,550,28166.01397,1,0,0,0,2
1213,21,1,0.251258094,1,0.0,1,1,0,567,35733.19653,0,1,0,0,2
1214,33,1,0.222856924,1,1.0,0,0,0,778,42506.79219,0,0,1,0,1
1215,44,0,0.474813976,1,0.0,1,0,1,621,43665.51085,1,0,0,0,1
1216,37,0,0.211908874,0,1.0,0,1,0,754,41025.75117,0,0,1,0,1
1217,35,0,0.23819254,0,1.0,1,1,0,729,38881.3518,0,0,1,0,1
1218,40,1,0.283541795,1,0.0,0,1,1,498,19575.05309,0,1,0,0,2
1219,29,1,0.188542889,0,1.0,0,1,0,755,35171.75017,0,0,0,1,2
1220,62,1,0.495843881,1,0.5,1,0,1,678,102141.3199,0,0,0,1,0
1221,34,0,0.442322135,1,1.0,1,0,1,513,42266.43826,0,1,0,0,1
1222,59,0,0.503538464,1,0.5,1,0,1,730,94180.10204,0,0,1,0,0
1223,31,0,0.410563306,0,0.0,0,1,0,591,37570.06018,1,0,0,0,1
1224,53,0,0.556985527,1,1.0,0,0,1,658,98317.51377,0,0,1,0,0
1225,59,1,0.489783634,0,0.5,1,1,1,718,105708.4776,0,0,0,1,0
1226,65,0,0.504335352,1,0.5,1,1,1,821,99870.62991,0,0,1,0,0
1227,36,0,0.436292773,1,0.0,1,1,1,461,38122.6725,1,0,0,0,1
1228,40,0,0.378701765,0,0.0,1,0,1,491,36267.36731,0,1,0,0,1
1229,39,1,0.136370888,0,1.0,0,1,0,847,41472.44613,0,0,0,1,1
1230,68,0,0.562306136,0,0.5,0,1,1,751,91310.46306,0,0,0,1,0
1231,59,0,0.526850431,1,0.5,0,1,1,698,101310.7149,0,0,0,1,0
1232,42,1,0.372709325,1,0.0,0,0,1,435,47414.2296,1,0,0,0,1
1233,33,1,0.34392188,0,0.5,1,1,0,473,38574.23902,0,1,0,0,1
1234,36,1,0.24068498,0,0.5,0,1,0,789,38447.28376,0,0,0,1,1
1235,27,0,0.388133707,1,0.0,0,1,0,541,46994.14196,1,0,0,0,1
1236,66,0,0.47386353,1,1.0,0,0,0,682,102032.8425,0,0,0,1,0
1237,64,0,0.498231909,1,0.0,1,1,1,686,95074.06753,0,0,1,0,0
1238,59,0,0.517236128,1,0.5,1,1,0,668,94972.91993,0,0,1,0,0
1239,35,1,0.255817634,0,0.5,0,0,0,859,35785.03759,0,0,0,1,2
1240,29,0,0.358110454,1,0.5,1,1,1,511,26420.58833,1,0,0,0,2
1241,19,0,0.24613143,1,0.5,1,0,1,602,27003.09753,1,0,0,0,2
1242,43,0,0.207716245,0,1.0,0,1,0,845,42205.32681,0,0,0,1,1
1243,34,0,0.216810254,0,1.0,0,0,0,724,36267.49418,0,0,0,1,1
1244,40,0,0.142739573,0,1.0,1,1,0,856,37625.20479,0,0,1,0,1
1245,31,1,0.278660898,0,1.0,1,0,0,641,46198.21657,0,0,1,0,1
1246,35,1,0.38840743,1,0.0,1,1,1,520,36455.39235,1,0,0,0,1
1247,37,0,0.119351921,1,0.0,1,0,0,629,28775.71855,0,1,0,0,2
1248,25,1,0.20716555,1,0.5,0,1,0,713,39002.8343,0,0,0,1,1
1249,26,0,0.268437192,1,0.0,1,1,0,586,28131.96614,0,1,0,0,2
1250,63,0,0.525848891,1,0.5,1,1,0,692,97473.14446,0,0,0,1,0
1251,36,0,0.167613738,0,1.0,0,1,0,777,45538.55678,0,0,0,1,1
1252,67,1,0.444207282,1,0.0,1,1,0,631,98181.01539,0,0,0,1,0
1253,37,0,0.429823444,1,0.5,0,0,1,546,47463.64968,0,1,0,0,1
1254,62,0,0.484448746,1,0.5,1,1,1,651,99102.08721,0,0,0,1,0
1255,50,0,0.451428068,1,0.5,1,1,1,659,94430.62679,0,0,1,0,0
1256,58,0,0.535258838,1,0.0,1,1,0,631,107195.7121,0,0,0,1,0
1257,32,0,0.180145561,0,0.0,1,0,1,558,33823.95464,0,1,0,0,2
1258,53,0,0.515536486,1,1.0,1,1,1,674,98899.92091,0,0,1,0,0
1259,50,0,0.397401297,1,0.5,1,1,0,751,99331.1276,0,0,0,1,0
1260,35,0,0.419343344,1,0.0,0,1,0,468,32978.823,0,1,0,0,2
1261,54,0,0.456799904,1,0.5,1,0,1,710,109481.1942,0,0,0,1,0
1262,57,1,0.344224916,0,0.5,1,0,1,728,90416.02244,0,0,0,1,0
1263,59,0,0.460392922,1,0.5,1,1,1,730,104379.7475,0,0,1,0,0
1264,32,1,0.20316135,1,1.0,0,1,0,803,40854.24285,0,0,0,1,1
1265,59,0,0.501733016,0,0.5,1,1,0,779,96670.02238,0,0,1,0,0
1266,56,1,0.574018235,0,0.5,1,0,1,616,92403.19111,0,0,0,1,0
1267,64,1,0.507233479,1,0.0,1,1,1,618,100016.6724,0,0,0,1,0
1268,33,1,0.206196827,0,0.0,0,0,1,679,39594.21104,0,0,1,0,1
1269,25,0,0.200829222,1,0.5,0,1,1,555,31013.56504,1,0,0,0,2
1270,42,1,0.432312912,1,0.0,1,0,1,671,36818.64026,1,0,0,0,1
1271,33,1,0.196192811,0,1.0,1,1,0,754,41980.12976,0,0,1,0,1
1272,33,1,0.383544257,1,0.0,0,1,0,579,46297.63648,0,1,0,0,1
1273,26,1,0.216470119,1,1.0,1,1,1,664,37502.41364,0,1,0,0,1
1274,52,0,0.538891075,1,0.5,0,1,1,579,97967.44246,0,0,0,1,0
1275,35,0,0.098143337,0,0.5,0,1,0,827,48994.97478,0,0,0,1,1
1276,58,0,0.511929011,1,1.0,1,0,1,725,99835.24343,0,0,0,1,0
1277,41,0,0.168868319,0,1.0,0,0,0,755,50280.13743,0,0,1,0,1
1278,56,0,0.504808472,1,0.5,0,1,1,716,104612.0102,0,0,0,1,0
1279,53,0,0.470624912,1,0.5,1,0,1,680,105643.3983,0,0,0,1,0
1280,32,1,0.373682196,1,0.0,1,0,1,469,33935.57269,1,0,0,0,2
1281,16,1,0.196764809,1,0.0,1,1,1,643,21589.92919,0,1,0,0,2
1282,66,0,0.494014825,1,1.0,1,0,1,684,100922.2024,0,0,1,0,0
1283,34,0,0.253175789,1,0.0,1,0,1,599,27255.75211,0,1,0,0,2
1284,33,0,0.208351493,0,1.0,0,1,1,737,29084.85319,0,0,0,1,2
1285,41,0,0.270290914,1,0.0,0,1,1,498,30645.6089,0,1,0,0,2
1286,37,0,0.367180613,1,0.0,1,1,1,519,41121.98104,0,1,0,0,1
1287,34,1,0.375619569,1,0.0,0,1,1,637,46162.21484,1,0,0,0,1
1288,63,1,0.583085627,1,0.5,0,1,1,575,112917.9371,0,0,0,1,0
1289,34,1,0.194942116,1,0.0,1,1,1,637,29213.73759,0,1,0,0,2
1290,68,1,0.532967084,1,0.5,1,1,1,668,102232.5206,0,0,0,1,0
1291,30,1,0.410134382,1,0.5,1,0,1,559,38969.71905,0,1,0,0,1
1292,21,1,0.205071313,1,0.5,0,1,1,617,28872.64254,0,1,0,0,2
1293,38,1,0.406156476,1,0.0,0,1,1,535,42120.28555,1,0,0,0,1
1294,34,0,0.195535141,1,0.5,0,1,0,623,34544.93772,0,1,0,0,2
1295,56,0,0.526026489,1,0.5,0,1,1,678,101637.6829,0,0,0,1,0
1296,36,0,0.176114255,0,1.0,0,0,0,813,36994.23972,0,0,1,0,1
1297,58,0,0.552329805,1,0.5,0,1,1,691,95465.25491,0,0,1,0,0
1298,33,0,0.179326626,0,0.5,1,0,1,679,55031.82051,0,0,1,0,1
1299,36,1,0.428762356,1,1.0,0,0,1,625,35653.60493,0,1,0,0,2
1300,43,1,0.235286598,0,0.5,0,0,0,761,46124.22192,0,0,1,0,1
1301,56,1,0.513008942,1,0.5,0,0,1,695,103017.5176,0,0,0,1,0
1302,66,0,0.58445582,0,0.5,1,0,1,680,91238.05168,0,0,1,0,0
1303,60,0,0.473922082,1,0.5,1,1,0,711,103531.5249,0,0,1,0,0
1304,36,0,0.218199693,0,1.0,0,0,0,754,42995.06216,0,0,1,0,1
1305,57,0,0.428844841,0,0.5,0,0,1,655,96291.99121,0,0,1,0,0
1306,38,1,0.244575771,1,0.5,1,1,1,512,20088.39559,1,0,0,0,2
1307,31,0,0.474042493,0,0.0,0,0,1,528,39225.73984,1,0,0,0,1
1308,24,1,0.214052381,1,0.0,0,1,0,558,29746.04537,0,1,0,0,2
1309,27,0,0.218439024,1,0.0,1,0,1,556,27192.67485,1,0,0,0,2
1310,30,0,0.301659609,1,0.0,0,0,0,580,42810.09553,1,0,0,0,1
1311,36,0,0.281504152,1,1.0,0,0,0,728,40376.37204,0,0,1,0,1
1312,35,1,0.407361451,1,0.0,0,0,1,537,41495.12178,0,1,0,0,1
1313,60,1,0.554623837,1,1.0,1,1,0,699,106145.5066,0,0,1,0,0
1314,58,0,0.497921745,1,1.0,1,1,0,706,97743.48834,0,0,0,1,0
1315,52,1,0.432627857,1,0.5,1,1,1,643,100482.0896,0,0,0,1,0
1316,53,1,0.62973323,1,0.5,1,1,1,702,107177.7357,0,0,1,0,0
1317,31,1,0.191853461,1,0.0,1,0,1,658,42713.94501,0,1,0,0,1
1318,35,1,0.367099306,1,0.5,1,0,1,535,36026.34286,1,0,0,0,2
1319,38,0,0.171540748,0,1.0,1,0,0,787,36277.17842,0,0,1,0,1
1320,35,0,0.390149007,0,1.0,0,0,1,409,47198.40769,1,0,0,0,1
1321,39,0,0.195696333,0,1.0,1,1,0,737,32170.65953,0,0,1,0,2
1322,43,0,0.356495354,1,0.5,1,1,1,565,43220.10567,0,1,0,0,1
1323,60,0,0.532546812,0,0.5,1,1,1,728,105893.3359,0,0,1,0,0
1324,50,0,0.48560309,1,0.5,0,1,1,632,106119.3747,0,0,0,1,0
1325,43,1,0.151669509,0,1.0,0,0,1,844,32304.47463,0,0,0,1,2
1326,36,1,0.389346713,1,0.0,1,1,1,491,40163.58722,1,0,0,0,1
1327,31,1,0.237022881,1,0.0,1,0,1,603,36285.1533,0,1,0,0,1
1328,43,1,0.27780689,0,0.0,0,1,1,588,48415.78596,1,0,0,0,1
1329,39,0,0.269025394,0,0.5,1,1,1,744,46231.50895,0,0,0,1,1
1330,33,1,0.503769765,1,1.0,1,1,0,578,42481.84159,0,1,0,0,1
1331,25,1,0.21329898,0,0.0,1,0,1,570,30783.80516,1,0,0,0,2
1332,26,1,0.455614389,1,0.0,0,1,0,577,42804.12617,0,1,0,0,1
1333,24,1,0.055276002,1,0.0,0,0,1,557,31864.15876,0,1,0,0,2
1334,29,0,0.263880191,1,0.0,1,1,1,694,31701.27978,0,1,0,0,2
1335,38,1,0.300701824,0,0.5,1,1,1,483,34517.46715,1,0,0,0,2
1336,29,0,0.193753969,1,0.0,1,1,1,661,29280.19734,1,0,0,0,2
1337,42,0,0.401046949,1,1.0,1,0,1,476,35226.45598,0,1,0,0,2
1338,63,1,0.513662525,0,0.5,0,1,1,579,96297.76992,0,0,1,0,0
1339,25,1,0.221065487,1,0.5,1,0,1,596,22943.78294,1,0,0,0,2
1340,59,0,0.520060044,0,0.5,1,1,0,779,102359.6005,0,0,1,0,0
1341,69,0,0.368602155,1,0.5,1,1,1,768,101608.9994,0,0,0,1,0
1342,37,1,0.124693021,0,0.5,0,1,0,790,47112.62031,0,0,0,1,1
1343,38,0,0.091542067,0,0.5,0,0,0,846,36929.32586,0,0,1,0,1
1344,57,0,0.496397108,0,0.5,0,0,1,633,92563.1368,0,0,0,1,0
1345,68,1,0.451111928,1,0.5,0,1,1,634,97668.26221,0,0,1,0,0
1346,51,1,0.508366505,0,0.5,0,0,1,720,100701.7067,0,0,1,0,0
1347,32,0,0.427676129,1,0.0,0,1,1,517,36968.83981,1,0,0,0,1
1348,30,1,0.160151103,1,0.0,1,0,1,592,32139.75474,0,1,0,0,2
1349,36,0,0.302704069,0,0.0,0,1,0,715,36274.91281,0,0,1,0,1
1350,25,0,0.529485609,1,0.0,0,1,1,494,37191.18762,0,1,0,0,1
1351,32,0,0.201783783,0,1.0,0,0,0,816,45809.72918,0,0,0,1,1
1352,58,1,0.501458442,0,0.0,1,1,0,657,104546.2886,0,0,1,0,0
1353,56,0,0.450698168,0,0.5,0,1,1,653,97927.90348,0,0,1,0,0
1354,59,0,0.503844559,1,0.0,1,1,1,667,96007.47215,0,0,1,0,0
1355,30,1,0.176853343,0,1.0,1,1,0,811,39078.908,0,0,1,0,1
1356,41,1,0.471710307,1,0.5,1,0,1,499,39149.27589,0,1,0,0,1
1357,29,0,0.419467058,1,0.0,1,1,1,527,43951.34681,0,1,0,0,1
1358,27,0,0.200663671,1,0.5,0,1,1,663,32097.09755,0,1,0,0,2
1359,35,1,0.22064301,1,0.0,1,0,1,618,31191.8391,1,0,0,0,2
1360,34,1,0.168712509,1,0.0,1,1,0,651,23421.1701,1,0,0,0,2
1361,30,0,0.182734779,0,1.0,0,1,0,750,38385.34467,0,0,0,1,1
1362,30,1,0.147191991,0,1.0,0,1,1,777,43149.17877,0,0,1,0,1
1363,20,0,0.312019315,1,1.0,1,1,0,797,41591.03689,0,0,0,1,1
1364,36,1,0.446542762,1,0.5,0,0,1,571,46967.24392,0,1,0,0,1
1365,40,0,0.497849572,1,0.0,1,0,1,542,40470.00917,1,0,0,0,1
1366,32,1,0.289185442,1,0.0,1,1,1,440,39204.60191,1,0,0,0,1
1367,24,0,0.247988325,1,0.5,0,0,1,613,30826.27346,0,1,0,0,2
1368,33,1,0.255049859,0,1.0,0,1,0,702,45206.58481,0,0,1,0,1
1369,32,1,0.425003995,0,0.0,1,0,1,474,28103.28987,1,0,0,0,2
1370,27,1,0.244674651,0,0.5,1,0,0,677,37720.14676,0,0,1,0,1
1371,44,0,0.360571079,1,0.0,0,1,1,573,40524.46371,0,1,0,0,1
1372,44,0,0.233184697,0,1.0,1,0,1,801,44980.84774,0,0,0,1,1
1373,59,0,0.3658138,1,0.5,1,1,1,720,101940.8838,0,0,0,1,0
1374,36,0,0.371625296,1,0.0,0,1,0,551,37718.12161,1,0,0,0,1
1375,28,1,0.194454705,1,0.0,1,1,0,614,39628.10061,1,0,0,0,1
1376,36,0,0.305953407,1,1.0,0,1,0,751,32728.34493,0,0,1,0,2
1377,27,0,0.145431272,1,0.0,1,0,1,573,28693.54235,0,1,0,0,2
1378,32,0,0.187736249,0,1.0,0,0,1,857,39681.28992,0,0,1,0,1
1379,50,1,0.322953434,1,0.0,1,1,0,564,47917.09064,1,0,0,0,1
1380,33,1,0.471731085,1,0.0,1,1,1,557,39139.69752,1,0,0,0,1
1381,33,0,0.440347075,1,0.0,1,1,1,577,39942.56346,0,1,0,0,1
1382,65,1,0.515690772,1,0.5,1,1,1,677,106098.8578,0,0,0,1,0
1383,41,0,0.497094816,1,0.0,1,1,1,564,40035.31993,1,0,0,0,1
1384,34,1,0.215898998,1,0.0,1,1,1,603,26876.7716,0,1,0,0,2
1385,32,1,0.178115879,0,0.5,1,0,1,600,29096.23931,0,1,0,0,2
1386,36,1,0.38543998,1,1.0,1,0,0,555,44711.96861,0,1,0,0,1
1387,32,0,0.164667849,0,1.0,0,1,1,770,42344.35549,0,0,1,0,1
1388,39,0,0.450454425,0,0.0,1,0,1,499,38425.94716,0,1,0,0,1
1389,53,0,0.456951786,1,1.0,1,1,0,652,100219.2311,0,0,1,0,0
1390,46,0,0.344265144,0,0.0,1,1,1,660,39943.73564,0,1,0,0,1
1391,31,1,0.441446854,1,0.5,1,1,1,576,39368.0375,0,1,0,0,1
1392,28,0,0.200028141,1,0.5,1,0,0,657,24497.75811,0,1,0,0,2
1393,38,1,0.387156456,1,0.5,1,1,1,560,43638.82332,0,1,0,0,1
1394,23,0,0.156551308,1,0.5,0,0,1,545,35240.47113,0,1,0,0,2
1395,35,1,0.195468649,1,1.0,0,1,0,736,44540.85853,0,0,0,1,1
1396,42,1,0.185065532,1,1.0,1,0,1,521,27536.26962,0,1,0,0,2
1397,56,0,0.505682216,1,1.0,0,1,1,667,93670.07535,0,0,0,1,0
1398,38,1,0.12574746,0,0.5,0,1,0,876,42858.96922,0,0,0,1,1
1399,34,1,0.445041466,1,0.0,1,0,1,576,30659.15879,1,0,0,0,2
1400,27,0,0.430069395,1,0.0,0,0,1,600,45892.38636,1,0,0,0,1
1401,31,1,0.38503277,1,0.0,0,1,1,568,39044.01336,1,0,0,0,1
1402,37,0,0.41601126,1,0.0,0,0,1,551,37675.22427,0,1,0,0,1
1403,52,0,0.590171592,1,0.5,0,1,1,659,98006.6107,0,0,1,0,0
1404,50,1,0.424464152,1,0.5,1,1,1,686,106625.1981,0,0,1,0,0
1405,65,1,0.467151332,1,0.5,1,1,1,704,100943.8204,0,0,1,0,0
1406,64,1,0.467192029,1,0.5,0,0,1,634,111143.3566,0,0,0,1,0
1407,29,1,0.179374718,1,1.0,0,1,1,817,37738.69008,0,0,1,0,1
1408,36,1,0.270445639,0,1.0,0,1,0,687,35744.67155,0,0,1,0,2
1409,43,0,0.24158892,0,1.0,0,1,1,707,42305.62142,0,0,1,0,1
1410,36,1,0.465571328,1,0.0,1,1,0,576,40716.03492,1,0,0,0,1
1411,28,1,0.167884448,0,0.0,1,0,1,595,28447.70349,0,1,0,0,2
1412,59,0,0.541261389,0,0.5,1,1,1,714,104059.1778,0,0,0,1,0
1413,51,0,0.513121339,1,0.5,1,1,1,560,92097.86561,0,0,1,0,0
1414,33,0,0.401471138,1,0.0,1,1,1,532,43871.30733,1,0,0,0,1
1415,35,0,0.116863218,1,0.0,1,0,1,557,28150.17918,1,0,0,0,2
1416,39,1,0.442745808,1,0.0,1,1,1,461,43110.56449,0,1,0,0,1
1417,28,1,0.497886008,1,0.0,1,0,1,577,34658.26142,0,1,0,0,2
1418,31,1,0.355232981,1,0.5,0,0,1,526,33143.81183,1,0,0,0,2
1419,67,0,0.435973463,1,0.5,1,1,0,755,96502.59463,0,0,0,1,0
1420,29,1,0.179478048,1,0.0,0,1,1,615,20570.80747,1,0,0,0,2
1421,25,1,0.202110796,1,0.0,1,0,1,531,24268.0539,1,0,0,0,2
1422,24,0,0.20126681,1,0.5,1,1,1,486,32960.52837,1,0,0,0,2
1423,28,0,0.354731199,1,0.0,0,1,0,467,38411.24044,0,1,0,0,1
1424,62,1,0.546596741,1,0.5,0,1,1,745,100687.316,0,0,0,1,0
1425,40,1,0.268243691,0,0.0,0,1,1,581,34411.82265,0,1,0,0,2
1426,67,1,0.488034303,1,1.0,0,1,1,720,102744.7512,0,0,1,0,0
1427,29,1,0.223020386,1,0.0,1,1,1,652,27209.85267,0,1,0,0,2
1428,31,0,0.262774062,0,1.0,0,0,0,763,40193.47829,0,0,1,0,1
1429,35,0,0.393873749,1,1.0,0,1,1,635,51686.11522,0,1,0,0,1
1430,34,0,0.389197134,1,1.0,0,0,0,607,43017.49335,0,1,0,0,1
1431,28,1,0.181467612,1,1.0,1,0,1,807,45891.7022,0,0,0,1,1
1432,31,0,0.132453276,0,0.0,0,1,1,706,31636.12367,1,0,0,0,2
1433,59,1,0.516329376,1,0.5,1,1,1,654,101610.0964,0,0,1,0,0
1434,56,1,0.519354729,1,0.5,1,1,1,700,101193.6668,0,0,0,1,0
1435,60,1,0.579717031,0,0.5,1,0,0,710,98459.34501,0,0,0,1,0
1436,30,0,0.318022224,0,0.0,1,1,1,568,39251.91389,0,1,0,0,1
1437,28,1,0.387614928,1,0.0,1,0,1,569,33996.46818,0,1,0,0,2
1438,58,0,0.515763759,1,0.5,1,1,1,803,97831.89023,0,0,1,0,0
1439,29,1,0.283873071,1,0.0,1,0,1,530,19728.25672,0,1,0,0,2
1440,58,0,0.47132944,1,0.5,1,0,1,725,102038.4006,0,0,0,1,0
1441,35,1,0.311361376,1,0.5,0,0,1,577,48265.45865,1,0,0,0,1
1442,34,0,0.211572382,0,1.0,0,0,0,823,41460.20342,0,0,0,1,1
1443,51,1,0.455592496,1,0.5,1,1,1,703,95609.46241,0,0,0,1,0
1444,39,0,0.437434958,1,0.0,0,1,1,573,33558.53164,0,1,0,0,2
1445,34,1,0.192615235,1,0.0,1,1,1,540,36906.5579,0,1,0,0,1
1446,22,0,0.14990376,0,0.0,0,0,0,828,33171.67794,0,0,0,1,2
1447,36,0,0.142669791,0,1.0,0,0,0,791,39599.92992,0,0,0,1,1
1448,58,0,0.46114258,1,0.5,1,1,0,749,98045.9824,0,0,0,1,0
1449,33,1,0.147661578,1,0.0,1,0,0,536,36249.16771,1,0,0,0,1
1450,29,1,0.181629973,1,1.0,0,0,1,587,29452.8874,1,0,0,0,2
1451,61,1,0.640485473,1,1.0,0,1,1,654,101950.1191,0,0,1,0,0
1452,30,0,0.327513299,1,0.0,1,0,0,622,39071.55233,1,0,0,0,1
1453,36,0,0.239087416,1,1.0,1,1,0,865,50486.66604,0,0,0,1,1
1454,31,1,0.190182967,1,1.0,1,0,1,561,35409.62432,0,1,0,0,2
1455,33,1,0.141398545,0,1.0,0,0,0,732,35603.94821,0,0,1,0,2
