,Age,Gender,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,TotalIncome,Occupation_Clerk,Occupation_Doctor,Occupation_Engineer,Occupation_Lawyer,Occupation_Nurse,Occupation_Teacher,CreditScore,Spend_class
1178,37,0,269.3067109,13,344.1686186,612.8766539,174.6565889,47511.94237,1,0,0,0,0,0,699,0
1179,51,0,996.3970716,3,445.9810012,241.0894043,460.3348292,82930.97247,0,0,0,1,0,0,750,1
1180,43,1,337.2512962,15,268.4550248,500.4601301,228.5500326,41488.00557,0,0,0,0,1,0,731,0
1181,29,0,970.6612231,2,276.4727398,226.8198452,171.0153839,35311.30582,0,0,0,0,0,1,523,2
1182,36,1,252.2466036,16,221.625209,221.2196907,131.5214742,25463.44193,0,0,0,0,1,0,628,2
1183,34,0,212.3770952,14,243.7835072,502.9997235,146.8382538,37492.4162,0,0,0,0,0,1,717,0
1184,16,0,289.0018416,16,368.9018978,126.6026859,179.5945152,27252.76555,0,0,0,0,1,0,658,2
1185,65,0,974.6594361,1,477.1312603,135.1672499,353.1477238,99485.58282,0,1,0,0,0,0,663,1
1186,38,0,402.8854974,10,364.8418894,203.5405513,127.8739779,25610.4479,0,0,0,0,0,1,610,2
1187,35,0,333.3387656,15,304.4824541,558.1133038,218.8214493,36530.5858,0,0,0,0,0,1,742,0
1188,30,1,352.385524,11,257.9741964,530.6462495,97.51146042,45689.75194,1,0,0,0,0,0,811,0
1189,25,1,313.8953944,16,307.071568,183.48861,281.7228033,28726.76722,0,0,0,0,0,1,568,2
1190,34,1,270.7974661,13,284.0346041,228.4747938,174.0032285,39694.02589,0,0,0,0,1,0,631,0
1191,53,1,1015.902608,4,497.942259,138.7976762,310.8038131,108542.1145,0,0,1,0,0,0,691,1
1192,40,0,953.7908774,6,309.7553069,318.8826575,188.2533412,36481.29554,0,0,0,0,1,0,482,0
1193,33,0,272.0853226,15,349.1984288,473.7917425,258.8956018,45549.51221,0,0,0,0,1,0,763,0
1194,28,1,1061.741829,6,267.9140735,234.5507313,299.8709466,28513.28872,0,0,0,0,0,1,590,2
1195,37,0,379.8867685,11,359.5826989,408.6624723,196.3290865,43538.59029,1,0,0,0,0,0,710,0
1196,34,0,332.4673612,11,228.9105385,203.6053861,95.97926451,29404.66485,0,0,0,0,1,0,709,2
1197,38,0,978.234157,5,303.0139484,239.7087296,194.2939428,47972.43734,0,0,0,0,0,1,436,0
1198,60,0,984.0572692,7,444.7059547,238.900736,403.9210699,97322.89519,0,0,1,0,0,0,725,1
1199,34,0,931.4587272,5,221.9263835,174.0901981,248.5112844,36404.16304,1,0,0,0,0,0,516,0
1200,28,0,253.7334701,16,310.4987916,180.3789527,204.7194466,34627.78366,0,0,0,0,1,0,589,2
1201,28,0,255.2449657,15,294.5325426,188.0860804,139.1407359,37015.18207,0,0,0,0,0,1,662,0
1202,28,0,1105.298483,6,301.1683998,222.9020432,157.9900268,29282.70576,1,0,0,0,0,0,570,2
1203,36,0,919.918774,5,260.2856034,251.0721726,138.8324297,35462.73314,1,0,0,0,0,0,563,2
1204,30,1,243.759955,14,289.4444421,244.3800906,251.0406633,17984.5538,0,0,0,0,1,0,576,2
1205,27,0,281.9725685,17,291.0043409,323.7291034,184.8556766,28370.34843,0,0,0,0,1,0,687,2
1206,36,0,300.4950822,10,304.2974594,508.1611803,220.473385,42061.22682,0,0,0,0,1,0,793,0
1207,56,0,981.1229032,2,498.6206897,176.976381,323.6884019,93461.74857,0,0,1,0,0,0,777,1
1208,24,1,356.6165364,11,309.9005877,109.0775,144.5675376,36678.62133,0,0,0,0,1,0,602,0
1209,30,0,1020.021233,3,288.7866909,279.835499,126.5351632,37753.33239,0,0,0,0,0,1,592,0
1210,37,0,1016.167073,2,425.1350226,246.2369096,103.115842,38865.77981,0,0,0,0,0,1,604,0
1211,30,1,318.7754097,16,255.3703288,244.8925153,128.4811645,33941.41657,1,0,0,0,0,0,558,2
1212,27,0,304.1597464,17,322.143454,267.8492806,173.1032273,28166.01397,1,0,0,0,0,0,550,2
1213,21,1,322.4832124,16,316.3575244,194.5846413,278.337567,35733.19653,0,0,0,0,0,1,567,2
1214,33,1,275.4660469,13,327.1989219,474.2110871,246.8422225,42506.79219,1,0,0,0,0,0,778,0
1215,44,0,975.5298487,6,256.7141889,201.4754358,256.8733544,43665.51085,0,0,0,0,1,0,621,0
1216,37,0,352.4106519,13,347.8801475,542.4097013,116.6635434,41025.75117,1,0,0,0,0,0,754,0
1217,35,0,345.3503444,11,291.6708064,449.8491041,189.1728186,38881.3518,1,0,0,0,0,0,729,0
1218,40,1,342.7583735,16,335.2986631,248.626394,107.6147423,19575.05309,0,0,0,0,0,1,498,2
1219,29,1,318.3395332,11,311.2648605,496.2782652,170.9717754,35171.75017,1,0,0,0,0,0,755,2
1220,62,1,966.9534041,3,446.4553961,240.3268492,431.6770975,102141.3199,0,1,0,0,0,0,678,1
1221,34,0,1018.812869,3,250.5600915,219.1095453,292.0218869,42266.43826,0,0,0,0,0,1,513,0
1222,59,0,990.0111442,8,509.4600015,237.6795152,475.4514157,94180.10204,0,0,0,1,0,0,730,1
1223,31,0,985.6467343,5,410.7126571,233.948836,190.9460417,37570.06018,1,0,0,0,0,0,591,0
1224,53,0,1014.376794,3,464.4021209,229.1255009,455.8103053,98317.51377,0,1,0,0,0,0,658,1
1225,59,1,961.4681029,7,522.7664717,203.7728672,373.7586238,105708.4776,0,0,0,1,0,0,718,1
1226,65,0,940.5473178,3,559.5779855,182.9460977,436.6350287,99870.62991,0,0,1,0,0,0,821,1
1227,36,0,998.7787112,6,344.3742144,199.4838062,208.3756435,38122.6725,0,0,0,0,1,0,461,0
1228,40,0,958.4511885,7,198.4595751,141.5070525,204.9395476,36267.36731,0,0,0,0,0,1,491,0
1229,39,1,240.7099287,12,251.5824149,577.8881834,214.4748455,41472.44613,1,0,0,0,0,0,847,0
1230,68,0,993.9247865,4,517.4805658,290.4276805,423.885675,91310.46306,0,1,0,0,0,0,751,1
1231,59,0,1038.804244,9,504.1243959,141.0836074,432.526754,101310.7149,0,0,1,0,0,0,698,1
1232,42,1,1026.196962,5,295.4259069,188.0238258,183.6955417,47414.2296,0,0,0,0,0,1,435,0
1233,33,1,1041.047537,2,218.130209,199.6973775,354.1295251,38574.23902,0,0,0,0,1,0,473,0
1234,36,1,313.7187176,16,384.6492574,514.2992342,203.6048325,38447.28376,0,0,0,0,1,0,789,0
1235,27,0,968.2035866,6,280.3284538,223.982446,177.5016988,46994.14196,0,0,0,0,1,0,541,0
1236,66,0,1005.513749,3,447.2079268,222.3257927,332.5023829,102032.8425,0,0,0,1,0,0,682,1
1237,64,0,1017.581768,6,579.0710227,169.4445547,388.0549067,95074.06753,0,1,0,0,0,0,686,1
1238,59,0,984.8137778,7,513.2567343,183.1710678,400.9914564,94972.91993,0,0,0,1,0,0,668,1
1239,35,1,340.4572925,12,336.7397586,434.5434035,225.9544688,35785.03759,1,0,0,0,0,0,859,2
1240,29,0,988.9958527,2,270.9785927,220.1499526,220.4762117,26420.58833,0,0,0,0,1,0,511,2
1241,19,0,314.1258075,13,214.7254878,136.5994416,185.8022959,27003.09753,0,0,0,0,0,1,602,2
1242,43,0,246.4697046,14,298.6360396,419.4848924,203.2762667,42205.32681,1,0,0,0,0,0,845,0
1243,34,0,292.872442,13,349.2869591,455.4656882,270.9235528,36267.49418,0,0,0,0,0,1,724,0
1244,40,0,325.8110812,18,356.2894412,484.0445538,207.2980124,37625.20479,0,0,0,0,0,1,856,0
1245,31,1,344.6431543,15,301.9793941,547.8527181,133.7882135,46198.21657,0,0,0,0,1,0,641,0
1246,35,1,1055.613082,5,197.4633947,201.4008338,171.2208584,36455.39235,1,0,0,0,0,0,520,0
1247,37,0,411.9894579,11,313.4379684,228.58199,224.9732211,28775.71855,1,0,0,0,0,0,629,2
1248,25,1,239.2190079,12,308.7970881,487.3711518,236.3161828,39002.8343,1,0,0,0,0,0,713,0
1249,26,0,302.130257,18,282.3790941,261.8950422,255.9035348,28131.96614,0,0,0,0,0,1,586,2
1250,63,0,958.2950236,5,524.542074,162.6355457,370.4321321,97473.14446,0,0,1,0,0,0,692,1
1251,36,0,238.623921,14,333.7148712,452.8938648,231.1940051,45538.55678,1,0,0,0,0,0,777,0
1252,67,1,1119.257351,5,503.7248496,266.3278651,384.1275937,98181.01539,0,0,0,1,0,0,631,1
1253,37,0,1099.517642,2,307.3018036,217.3756091,251.273897,47463.64968,0,0,0,0,1,0,546,0
1254,62,0,977.0531085,7,467.5413155,190.3989594,324.7598754,99102.08721,0,1,0,0,0,0,651,1
1255,50,0,1003.912061,6,395.1482169,201.6963731,328.0767548,94430.62679,0,0,0,1,0,0,659,1
1256,58,0,1010.071063,6,515.3460418,105.2123716,410.8433864,107195.7121,0,0,0,1,0,0,631,1
1257,32,0,263.4407189,16,294.3482919,305.6348961,305.7034428,33823.95464,1,0,0,0,0,0,558,2
1258,53,0,925.4136325,4,533.0740336,222.8298022,309.8572759,98899.92091,0,0,0,1,0,0,674,1
1259,50,0,1002.808226,2,431.260011,227.0898084,359.9319456,99331.1276,0,0,1,0,0,0,751,1
1260,35,0,1091.610541,5,347.1173529,159.0111949,240.9562677,32978.823,0,0,0,0,1,0,468,2
1261,54,0,975.6470326,5,538.5376998,187.1955483,438.433531,109481.1942,0,0,1,0,0,0,710,1
1262,57,1,988.1395205,8,579.4649885,140.6154823,477.0601531,90416.02244,0,1,0,0,0,0,728,1
1263,59,0,921.3772689,1,487.7497425,134.2954733,479.2907889,104379.7475,0,0,0,1,0,0,730,1
1264,32,1,311.3087741,14,254.4357838,534.7859906,161.5249475,40854.24285,0,0,0,0,1,0,803,0
1265,59,0,1037.527162,3,499.8035214,236.0129691,447.9146009,96670.02238,0,0,0,1,0,0,779,1
1266,56,1,879.6141613,3,478.8998864,226.4436636,414.3585778,92403.19111,0,0,0,1,0,0,616,1
1267,64,1,1136.08116,4,517.6638788,254.0199507,426.8824161,100016.6724,0,0,0,1,0,0,618,1
1268,33,1,317.2334648,15,313.1755923,640.3071316,165.3662659,39594.21104,0,0,0,0,0,1,679,0
1269,25,0,257.1171174,18,335.778564,247.0938279,138.3584206,31013.56504,0,0,0,0,0,1,555,2
1270,42,1,991.5258425,5,247.890879,229.8578714,242.0273231,36818.64026,1,0,0,0,0,0,671,0
1271,33,1,299.2847345,14,303.0436096,507.1454216,167.9252196,41980.12976,0,0,0,0,0,1,754,0
1272,33,1,978.8275751,4,284.317933,81.62138469,184.0626563,46297.63648,0,0,0,0,1,0,579,0
1273,26,1,337.7813566,16,249.8196792,251.6869458,129.6325018,37502.41364,1,0,0,0,0,0,664,0
1274,52,0,1039.453137,4,623.4428229,143.1785036,310.0572614,97967.44246,0,0,0,1,0,0,579,1
1275,35,0,370.2673592,12,321.3943558,483.9790491,235.4021157,48994.97478,1,0,0,0,0,0,827,0
1276,58,0,1000.339169,6,390.6215292,177.0603323,455.1119393,99835.24343,0,0,0,1,0,0,725,1
1277,41,0,268.8917192,15,281.9031727,449.6315935,152.3265108,50280.13743,1,0,0,0,0,0,755,0
1278,56,0,1025.267581,2,488.3285218,177.7029206,448.5184347,104612.0102,0,0,1,0,0,0,716,1
1279,53,0,964.6398444,0,459.2557,212.1916366,380.7346301,105643.3983,0,0,0,1,0,0,680,1
1280,32,1,1001.241385,4,294.7682271,129.6735032,199.0115681,33935.57269,1,0,0,0,0,0,469,2
1281,16,1,258.7387435,15,251.8531559,208.507006,175.158714,21589.92919,0,0,0,0,1,0,643,2
1282,66,0,1008.118135,5,466.578029,133.9975498,411.788217,100922.2024,0,0,0,1,0,0,684,1
1283,34,0,290.5493217,17,237.376097,269.3440893,118.5301877,27255.75211,1,0,0,0,0,0,599,2
1284,33,0,328.2164594,15,340.4149098,493.2547221,222.811899,29084.85319,0,0,0,0,1,0,737,2
1285,41,0,355.8839854,15,330.2326473,152.4384711,166.8998924,30645.6089,1,0,0,0,0,0,498,2
1286,37,0,1043.760551,6,294.4357303,183.4029296,206.0034622,41121.98104,1,0,0,0,0,0,519,0
1287,34,1,958.1111573,5,382.6437818,122.9257583,278.4451581,46162.21484,0,0,0,0,1,0,637,0
1288,63,1,985.7592487,4,501.8659869,259.4228113,377.5355803,112917.9371,0,1,0,0,0,0,575,1
1289,34,1,261.2264054,14,314.0938519,170.7248314,251.8631709,29213.73759,0,0,0,0,0,1,637,2
1290,68,1,997.4067527,4,454.5530768,210.8844475,457.1047609,102232.5206,0,0,1,0,0,0,668,1
1291,30,1,1014.97624,7,342.67037,182.4306672,103.0255444,38969.71905,0,0,0,0,1,0,559,0
1292,21,1,322.4246933,13,296.5664099,203.0556835,190.5094582,28872.64254,0,0,0,0,1,0,617,2
1293,38,1,964.7596659,6,287.72878,260.7691029,248.1804867,42120.28555,0,0,0,0,0,1,535,0
1294,34,0,312.0926931,16,261.6142994,105.8575666,202.79804,34544.93772,0,0,0,0,1,0,623,2
1295,56,0,924.6123781,0,523.2136406,154.7167079,449.7171779,101637.6829,0,1,0,0,0,0,678,1
1296,36,0,296.7391076,15,392.0848003,440.0680373,296.2466614,36994.23972,1,0,0,0,0,0,813,0
1297,58,0,1030.036502,4,575.3981478,240.0832526,375.1697502,95465.25491,0,1,0,0,0,0,691,1
1298,33,0,176.4279329,15,305.105577,545.127688,207.3300648,55031.82051,0,0,0,0,0,1,679,0
1299,36,1,1027.016212,4,372.0860739,191.8065142,218.2324222,35653.60493,1,0,0,0,0,0,625,2
1300,43,1,362.8999838,10,409.3019171,419.9397234,247.1605122,46124.22192,0,0,0,0,1,0,761,0
1301,56,1,981.3729714,7,533.2230636,224.5863769,383.370462,103017.5176,0,0,0,1,0,0,695,1
1302,66,0,930.284923,5,480.886577,118.2366696,394.221458,91238.05168,0,0,0,1,0,0,680,1
1303,60,0,1021.66325,4,492.3474853,179.0814091,335.0812504,103531.5249,0,0,1,0,0,0,711,1
1304,36,0,315.6634278,15,378.0952726,538.3933949,285.4314944,42995.06216,0,0,0,0,0,1,754,0
1305,57,0,1037.12863,8,487.4205728,103.3609627,410.8045457,96291.99121,0,0,1,0,0,0,655,1
1306,38,1,315.5501019,14,275.4143454,191.2337336,223.3652391,20088.39559,1,0,0,0,0,0,512,2
1307,31,0,957.3838236,2,233.1892994,217.6852379,214.9368696,39225.73984,0,0,0,0,0,1,528,0
1308,24,1,275.4013011,16,357.7157805,186.6159618,191.9541775,29746.04537,0,0,0,0,0,1,558,2
1309,27,0,226.3084407,12,267.5968037,193.5188238,232.9593403,27192.67485,0,0,0,0,1,0,556,2
1310,30,0,1068.151962,6,220.2765778,176.1783348,216.309698,42810.09553,0,0,0,0,1,0,580,0
1311,36,0,359.1356204,16,293.3959533,482.9560759,139.1535067,40376.37204,0,0,0,0,0,1,728,0
1312,35,1,998.2208984,5,351.7407484,173.7792348,180.5086163,41495.12178,1,0,0,0,0,0,537,0
1313,60,1,962.1568855,5,519.0347962,338.5064266,443.2393801,106145.5066,0,0,0,1,0,0,699,1
1314,58,0,977.1140477,3,527.89257,122.9398173,460.6210132,97743.48834,0,1,0,0,0,0,706,1
1315,52,1,976.2541211,5,489.1560283,181.3039475,415.0856948,100482.0896,0,0,0,1,0,0,643,1
1316,53,1,1006.235726,4,541.8640039,303.0857776,410.5323563,107177.7357,0,0,0,1,0,0,702,1
1317,31,1,245.1205574,13,302.0009889,229.5215376,191.344202,42713.94501,0,0,0,0,1,0,658,0
1318,35,1,991.6584662,5,370.5784994,190.5845479,209.0082981,36026.34286,0,0,0,0,1,0,535,2
1319,38,0,270.0880572,16,276.4726388,447.4429543,303.2474829,36277.17842,1,0,0,0,0,0,787,0
1320,35,0,963.1984192,3,301.5916741,234.822111,312.5538062,47198.40769,0,0,0,0,0,1,409,0
1321,39,0,303.7071936,15,283.8987203,490.8559005,185.882987,32170.65953,0,0,0,0,1,0,737,2
1322,43,0,996.5695313,4,278.6591882,179.4195795,252.9844735,43220.10567,1,0,0,0,0,0,565,0
1323,60,0,995.1178878,3,487.3057438,252.9637304,511.1438545,105893.3359,0,0,1,0,0,0,728,1
1324,50,0,939.3517388,3,428.5422713,35.06052639,438.7276188,106119.3747,0,0,0,1,0,0,632,1
1325,43,1,273.5919497,15,272.7320383,456.0897505,206.6178936,32304.47463,1,0,0,0,0,0,844,2
1326,36,1,1013.750682,3,267.7204633,130.5914993,131.2819397,40163.58722,0,0,0,0,0,1,491,0
1327,31,1,196.5375608,11,367.6132016,261.4781264,168.2616067,36285.1533,0,0,0,0,0,1,603,0
1328,43,1,884.717738,5,243.4061582,199.2488317,209.9718908,48415.78596,1,0,0,0,0,0,588,0
1329,39,0,221.3827688,15,366.1071064,465.4312449,269.6488362,46231.50895,0,0,0,0,0,1,744,0
1330,33,1,977.3826939,2,294.8573683,184.8254722,188.9555501,42481.84159,1,0,0,0,0,0,578,0
1331,25,1,343.0020539,10,262.0186777,223.5187103,299.399843,30783.80516,1,0,0,0,0,0,570,2
1332,26,1,1054.10341,5,261.6528586,189.1324514,179.8287315,42804.12617,1,0,0,0,0,0,577,0
1333,24,1,278.4483359,17,315.758435,174.6852463,182.0270103,31864.15876,0,0,0,0,1,0,557,2
1334,29,0,187.9538928,12,272.5202863,193.9152103,136.8166335,31701.27978,0,0,0,0,1,0,694,2
1335,38,1,393.4960907,17,418.8034645,191.5114014,257.8831639,34517.46715,1,0,0,0,0,0,483,2
1336,29,0,217.0420759,10,390.6532212,194.2956028,237.8894389,29280.19734,0,0,0,0,0,1,661,2
1337,42,0,1086.041153,6,267.3949783,220.3791012,152.7664207,35226.45598,0,0,0,0,0,1,476,2
1338,63,1,1031.714891,5,524.7691849,267.7954614,283.1352152,96297.76992,0,1,0,0,0,0,579,1
1339,25,1,310.317179,12,328.2528149,177.6279615,174.1267315,22943.78294,0,0,0,0,0,1,596,2
1340,59,0,1018.806544,8,485.4701858,257.2466147,348.0635997,102359.6005,0,1,0,0,0,0,779,1
1341,69,0,1007.904708,2,470.2461684,146.0423271,397.5471394,101608.9994,0,0,1,0,0,0,768,1
1342,37,1,273.426666,13,322.1773178,481.5202256,261.3525344,47112.62031,0,0,0,0,1,0,790,0
1343,38,0,385.2217171,17,295.3128971,601.2117365,124.9935137,36929.32586,0,0,0,0,0,1,846,0
1344,57,0,1026.460692,5,473.0428963,257.3899697,450.981411,92563.1368,0,1,0,0,0,0,633,1
1345,68,1,1012.261303,4,406.3860187,279.3326292,413.9246029,97668.26221,0,1,0,0,0,0,634,1
1346,51,1,872.8577898,5,554.1988986,164.0662098,376.9365394,100701.7067,0,1,0,0,0,0,720,1
1347,32,0,932.3365732,6,347.9333872,160.3065952,180.975396,36968.83981,0,0,0,0,0,1,517,0
1348,30,1,312.5182781,16,192.054892,234.5875896,225.7988385,32139.75474,1,0,0,0,0,0,592,2
1349,36,0,284.8947413,16,309.6236195,495.9234158,135.5027612,36274.91281,1,0,0,0,0,0,715,0
1350,25,0,926.1970698,3,313.2044376,227.7777206,168.0131986,37191.18762,0,0,0,0,0,1,494,0
1351,32,0,330.9626031,14,338.8550699,510.8738569,230.798417,45809.72918,1,0,0,0,0,0,816,0
1352,58,1,958.9924483,6,470.6650825,230.7839143,457.2102711,104546.2886,0,0,0,1,0,0,657,1
1353,56,0,974.2938464,3,493.7422302,257.4847411,404.1680629,97927.90348,0,0,1,0,0,0,653,1
1354,59,0,1066.332373,5,492.9765906,162.306243,326.1301821,96007.47215,0,1,0,0,0,0,667,1
1355,30,1,296.0076019,15,272.5425294,445.4226173,191.0468414,39078.908,0,0,0,0,1,0,811,0
1356,41,1,965.4215617,4,265.901805,275.2653607,219.4592829,39149.27589,0,0,0,0,1,0,499,0
1357,29,0,990.7942656,6,413.6603714,179.3313028,274.0204066,43951.34681,0,0,0,0,1,0,527,0
1358,27,0,347.5753687,14,384.6366832,198.4520889,201.4751754,32097.09755,0,0,0,0,0,1,663,2
1359,35,1,271.3259183,16,324.6500813,203.1377283,184.9881095,31191.8391,0,0,0,0,0,1,618,2
1360,34,1,251.7801456,13,306.1235798,259.9929678,76.25142123,23421.1701,0,0,0,0,1,0,651,2
1361,30,0,265.6250129,14,273.9094748,540.7715217,298.927427,38385.34467,0,0,0,0,1,0,750,0
1362,30,1,322.0735869,16,265.4812078,500.4413133,190.9421339,43149.17877,0,0,0,0,0,1,777,0
1363,20,0,302.3586214,19,260.007758,486.7236927,184.8905715,41591.03689,0,0,0,0,1,0,797,0
1364,36,1,1023.931699,3,321.5856659,93.15840862,210.8741425,46967.24392,0,0,0,0,1,0,571,0
1365,40,0,971.61936,1,372.2879128,237.8921042,268.6729857,40470.00917,0,0,0,0,1,0,542,0
1366,32,1,270.044936,16,270.6824569,195.9281475,201.4245509,39204.60191,1,0,0,0,0,0,440,0
1367,24,0,350.07694,16,337.3650037,254.3205792,80.79179434,30826.27346,0,0,0,0,0,1,613,2
1368,33,1,305.7693172,12,286.8070889,541.0461578,262.0404838,45206.58481,0,0,0,0,1,0,702,0
1369,32,1,1001.20827,2,295.2325789,240.9023583,191.9742419,28103.28987,1,0,0,0,0,0,474,2
1370,27,1,193.9836669,15,252.7746727,541.7495617,213.1203349,37720.14676,1,0,0,0,0,0,677,0
1371,44,0,955.3241295,3,232.8855565,171.0077004,168.6228411,40524.46371,0,0,0,0,1,0,573,0
1372,44,0,243.6025198,14,292.0232971,437.4165744,176.5939753,44980.84774,1,0,0,0,0,0,801,0
1373,59,0,1046.469433,4,521.8901054,228.6974176,445.5662971,101940.8838,0,1,0,0,0,0,720,1
1374,36,0,914.1613481,4,269.348218,214.3702329,259.2903459,37718.12161,1,0,0,0,0,0,551,0
1375,28,1,342.7235314,18,309.870884,229.7009382,88.85887789,39628.10061,0,0,0,0,0,1,614,0
1376,36,0,266.0454525,17,242.937182,477.0208533,209.8589639,32728.34493,0,0,0,0,0,1,751,2
1377,27,0,354.4862233,12,271.5795493,238.3878859,267.4748322,28693.54235,0,0,0,0,1,0,573,2
1378,32,0,305.0005963,16,196.7520125,536.7788899,263.8672821,39681.28992,0,0,0,0,0,1,857,0
1379,50,1,938.3851226,10,282.8128259,204.4914223,154.8114963,47917.09064,0,0,0,0,0,1,564,0
1380,33,1,968.6033856,3,212.4779933,232.8282412,182.6363337,39139.69752,0,0,0,0,1,0,557,0
1381,33,0,974.9836002,2,278.8516021,163.5573651,153.5991376,39942.56346,0,0,0,0,0,1,577,0
1382,65,1,893.7987958,0,503.1568441,191.5563781,307.9853419,106098.8578,0,0,1,0,0,0,677,1
1383,41,0,1028.604706,2,349.084141,269.2946074,143.2156715,40035.31993,0,0,0,0,1,0,564,0
1384,34,1,355.4697294,14,244.5324685,163.5745912,159.451475,26876.7716,0,0,0,0,0,1,603,2
1385,32,1,368.3879386,12,262.2841451,276.8748062,166.1658742,29096.23931,0,0,0,0,0,1,600,2
1386,36,1,999.768104,2,289.9465108,244.2724035,271.7423812,44711.96861,1,0,0,0,0,0,555,0
1387,32,0,297.6174487,14,302.4651802,490.5855407,240.6136809,42344.35549,1,0,0,0,0,0,770,0
1388,39,0,928.327543,6,268.1615453,215.3196135,234.8983885,38425.94716,0,0,0,0,1,0,499,0
1389,53,0,1081.705864,4,522.1410136,261.4000137,421.5804473,100219.2311,0,0,0,1,0,0,652,1
1390,46,0,1052.437519,3,289.6800118,172.3113912,232.5999552,39943.73564,0,0,0,0,0,1,660,0
1391,31,1,986.2437769,2,308.9087691,224.1856262,167.3586372,39368.0375,0,0,0,0,0,1,576,0
1392,28,0,334.9737913,13,261.6067717,206.0495627,168.1601207,24497.75811,1,0,0,0,0,0,657,2
1393,38,1,1062.601046,8,257.5570753,163.8958426,189.3717764,43638.82332,0,0,0,0,1,0,560,0
1394,23,0,299.7759544,13,252.3531842,135.2067976,159.7338239,35240.47113,0,0,0,0,0,1,545,2
1395,35,1,307.8854858,13,256.5696979,508.3602398,171.2878526,44540.85853,1,0,0,0,0,0,736,0
1396,42,1,277.5806069,14,202.1030635,185.1763279,201.9754257,27536.26962,1,0,0,0,0,0,521,2
1397,56,0,902.2932229,6,536.1773906,157.6826897,378.2631353,93670.07535,0,1,0,0,0,0,667,1
1398,38,1,325.4292306,12,305.8445409,483.802416,92.09217039,42858.96922,0,0,0,0,1,0,876,0
1399,34,1,1004.445657,3,292.4116228,86.85118538,180.5440786,30659.15879,1,0,0,0,0,0,576,2
1400,27,0,959.5355024,5,274.3942182,271.2983916,200.5379983,45892.38636,1,0,0,0,0,0,600,0
1401,31,1,920.3511697,3,291.7433704,184.7597049,119.7242734,39044.01336,1,0,0,0,0,0,568,0
1402,37,0,1007.806448,5,290.2438451,163.6096889,228.6438686,37675.22427,0,0,0,0,1,0,551,0
1403,52,0,1086.961492,6,536.5205671,190.5599077,444.8280792,98006.6107,0,0,0,1,0,0,659,1
1404,50,1,943.538953,7,474.4090421,219.5136271,450.5031792,106625.1981,0,0,0,1,0,0,686,1
1405,65,1,1097.466069,4,472.5509589,184.5668791,359.9720186,100943.8204,0,1,0,0,0,0,704,1
1406,64,1,1006.510157,6,532.1453192,182.7795764,376.2628794,111143.3566,0,0,1,0,0,0,634,1
1407,29,1,364.099248,14,364.9008949,410.8546781,158.7377595,37738.69008,1,0,0,0,0,0,817,0
1408,36,1,268.9578848,13,265.3136439,466.3787436,223.6913118,35744.67155,0,0,0,0,1,0,687,2
1409,43,0,327.0946124,16,296.1866326,501.5225341,197.7039045,42305.62142,0,0,0,0,0,1,707,0
1410,36,1,1002.904641,7,267.9582602,192.9676412,327.6076606,40716.03492,0,0,0,0,1,0,576,0
1411,28,1,282.9562037,18,237.8358022,188.7595811,116.951729,28447.70349,1,0,0,0,0,0,595,2
1412,59,0,966.6085125,6,531.7770697,250.1155991,405.5637216,104059.1778,0,1,0,0,0,0,714,1
1413,51,0,911.578194,6,423.7523871,209.2022647,413.6024579,92097.86561,0,0,0,1,0,0,560,1
1414,33,0,1002.649616,3,253.8592889,167.0035714,164.3008943,43871.30733,0,0,0,0,0,1,532,0
1415,35,0,324.8527792,13,308.400091,177.2143319,229.34082,28150.17918,0,0,0,0,1,0,557,2
1416,39,1,1013.986816,4,304.299411,262.9744943,222.9330967,43110.56449,1,0,0,0,0,0,461,0
1417,28,1,1033.396401,6,352.0398205,204.3805945,130.2817093,34658.26142,0,0,0,0,0,1,577,2
1418,31,1,1076.551112,4,252.6570797,216.489068,368.3182577,33143.81183,0,0,0,0,1,0,526,2
1419,67,0,931.931169,7,553.5768687,271.0332892,451.6658449,96502.59463,0,0,0,1,0,0,755,1
1420,29,1,368.0196208,15,274.6742275,231.9145625,202.8690615,20570.80747,0,0,0,0,0,1,615,2
1421,25,1,353.9325405,14,203.1345736,188.3876641,239.4575167,24268.0539,0,0,0,0,0,1,531,2
1422,24,0,379.0001449,14,272.1640753,248.6903258,234.1757002,32960.52837,0,0,0,0,1,0,486,2
1423,28,0,988.4679136,1,286.8205675,118.4206069,153.5345274,38411.24044,0,0,0,0,1,0,467,0
1424,62,1,1054.16228,7,482.1109653,233.2705568,316.0129434,100687.316,0,0,0,1,0,0,745,1
